OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SWIFT,2004-047A,2026-05-18T01:43:41.144736,15.65337075,.0002751,20.5536,56.6606,261.2183,98.7951,0,U,28485,999,18213,.32226E-3,.34532E-3,0
NANOSAT-1,2004-049B,2026-05-18T03:41:06.444384,14.80093281,.0004741,98.2233,274.0888,44.4493,315.7097,0,U,28493,999,15100,.84252E-4,.583E-5,0
COSMOS 2414,2005-002A,2026-05-18T01:00:58.163040,13.87923315,.0041402,82.9503,66.4461,56.4255,304.0850,0,U,28521,999,7963,.44881E-4,.7E-6,0
NSS-10,2005-003A,2026-05-18T04:38:50.253216,1.00270694,.0002745,6.3762,70.8107,336.0285,221.3109,0,U,28526,999,5285,0,-.249E-5,0
INMARSAT 4-F1,2005-009A,2026-05-17T14:29:52.162944,1.00270601,.0002587,5.1285,42.6972,12.1503,216.0486,0,U,28628,999,7736,0,.37E-6,0
IRS-P5 (CARTOSAT-1),2005-017A,2026-05-18T01:55:04.311264,14.90963073,.0002247,97.5328,162.5097,118.2734,241.8712,0,U,28649,999,13933,.98428E-4,.92E-5,0
DIRECTV 8,2005-019A,2026-05-17T13:50:20.234112,1.00271685,.00028005,0.0133,278.3100,140.0295,265.4703,0,U,28659,999,7676,0,.8E-7,0
GALAXY 28 (G-28),2005-022A,2026-05-17T23:41:10.860000,1.00267949,.0002786,3.2224,79.2822,339.8553,144.7398,0,U,28702,999,5167,0,-.196E-5,0
SJ-7,2005-024A,2026-05-18T00:44:57.190272,15.21042267,.0017303,97.7303,167.3328,133.5499,226.7176,0,U,28737,999,14344,.26834E-3,.5907E-4,0
THAICOM 4,2005-028A,2026-05-18T00:38:38.903424,1.00271370,.0001764,0.1678,86.0767,326.2062,312.6009,0,U,28786,999,5194,0,-.357E-5,0
REIMEI (INDEX),2005-031B,2026-05-18T01:21:06.939648,15.10586049,.0019134,98.0109,260.6657,210.2805,149.7319,0,U,28810,999,12644,.19723E-3,.3198E-4,0
ANIK F1R,2005-036A,2026-05-18T05:09:01.718208,1.00270272,.0003777,4.2374,76.9375,345.8057,143.1369,0,U,28868,999,4615,0,-.72E-6,0
NAVSTAR 57 (USA 183),2005-038A,2026-05-17T10:50:33.819648,2.00567691,.01277051,54.9043,274.4173,295.9631,72.7130,0,U,28874,999,15122,0,-.28E-6,0
SYRACUSE 3A,2005-041B,2026-05-17T21:25:49.190880,1.00273366,.00034089,4.5673,76.2033,335.1179,191.9299,0,U,28885,999,7544,0,.135E-5,0
BEIJING 1,2005-043A,2026-05-18T04:55:21.153216,14.63512351,.0015101,98.2870,271.2577,20.5892,339.5916,0,U,28890,999,9626,.11438E-4,.1E-6,0
SINAH 1,2005-043D,2026-05-18T04:33:10.994112,14.64135216,.0014653,98.2817,272.3424,15.5779,344.5871,0,U,28893,999,9613,.38881E-4,.155E-5,0
CUBESAT XI-V,2005-043F,2026-05-18T03:58:26.078304,14.72543889,.0012909,98.2952,293.1644,303.4766,56.5207,0,U,28895,999,9733,.12922E-3,.769E-5,0
INMARSAT 4-F2,2005-044A,2026-05-17T16:43:38.616672,1.00270786,.00026644,5.0560,43.7405,12.9823,213.0810,0,U,28899,999,7521,0,-.256E-5,0
COSMOS 2416 (RODNIK-S 1),2005-048A,2026-05-18T00:25:25.656384,12.55599798,.0007184,82.4678,326.9587,233.0061,283.1290,0,U,28908,999,93511,.90321E-4,.25E-6,0
METEOSAT-9 (MSG-2),2005-049B,2026-05-17T21:25:41.702592,1.00270513,.00011995,9.2950,54.4608,314.9187,233.2814,0,U,28912,999,669,0,.126E-5,0
EUTELSAT 174A,2005-052A,2026-05-17T21:38:51.942048,1.00270586,.0006136,4.1443,76.8857,334.6543,322.7520,0,U,28924,999,5202,0,.13E-6,0
ECHOSTAR 10,2006-003A,2026-05-18T04:34:38.393760,1.00270566,.0002416,0.0329,32.4635,334.1464,187.7567,0,U,28935,999,7416,0,-.51E-6,0
SPAINSAT,2006-007A,2026-05-17T10:20:24.004896,1.00269129,.00046345,0.4841,86.9710,327.5085,305.5740,0,U,28945,999,7391,0,-.21E-5,0
JCSAT-5A,2006-010A,2026-05-18T00:31:51.771072,1.00270834,.0001916,1.0319,84.5172,0.9208,290.3074,0,U,29045,999,7346,0,-.323E-5,0
ASTRA 1KR,2006-012A,2026-05-18T01:23:38.853312,1.00269976,.0003253,0.3967,82.9967,328.0352,224.6284,0,U,29055,999,4539,0,.123E-5,0
RESURS-DK 1,2006-021A,2026-05-18T03:43:35.141376,15.13076683,.0004905,69.9320,57.2868,328.4276,31.6595,0,U,29228,999,9803,.75058E-4,.1223E-4,0
GALAXY 16 (G-16),2006-023A,2026-05-18T02:54:19.456128,1.00263571,.0002569,0.0607,112.1507,304.1167,124.1185,0,U,29236,999,7267,0,-.121E-5,0
ARIRANG-2 (KOMPSAT-2),2006-031A,2026-05-18T06:06:47.424384,14.64638339,.0014682,97.8300,324.1502,162.9554,10.2047,0,U,29268,999,5709,.65923E-5,-.1E-6,0
EUTELSAT 33F,2006-032A,2026-05-18T01:07:38.703936,1.00270529,.0003377,1.5847,82.5510,327.5381,235.6484,0,U,29270,999,4700,0,.16E-5,0
JCSAT-3A,2006-033A,2026-05-17T21:49:10.795008,1.00267265,.00032699,0.0355,66.4627,322.2676,302.1718,0,U,29272,999,4743,0,-.34E-5,0
KOREASAT 5 (MUGUNGWHA 5),2006-034A,2026-05-17T21:44:56.200992,1.00270922,.00015724,1.7081,83.3292,6.4116,225.1629,0,U,29349,999,4101,0,-.353E-5,0
HINODE (SOLAR-B),2006-041A,2026-05-18T00:03:36.368064,14.68574945,.0018099,98.0561,154.5997,28.4847,331.7343,0,U,29479,999,5044,.78588E-4,.408E-5,0
NAVSTAR 58 (USA 190),2006-042A,2026-05-18T04:04:45.394176,2.00571487,.0106173,54.7062,152.5305,53.7876,11.4626,0,U,29486,999,14379,0,.71E-6,0
DIRECTV 9S,2006-043A,2026-05-18T04:04:38.694720,1.00270913,.0004444,2.3445,81.2406,349.0896,125.5074,0,U,29494,999,5108,0,-.109E-5,0
OPTUS D1,2006-043B,2026-05-17T21:55:55.147008,1.00270752,.0003588,2.9581,80.0078,332.0842,304.4928,0,U,29495,999,7181,0,-.179E-5,0
SHIJIAN-6 02A (SJ-6 02A),2006-046A,2026-05-18T04:56:51.748800,15.16564758,.0001823,97.6375,179.0529,212.9911,147.1208,0,U,29505,999,6772,.21162E-3,.4061E-4,0
SHIJIAN-6 02B (SJ-6 02B),2006-046B,2026-05-18T05:18:10.683072,15.01286852,.0012139,97.7155,167.4649,155.1292,205.0519,0,U,29506,999,6624,.11324E-3,.1397E-4,0
DMSP 5D-3 F17 (USA 191),2006-050A,2026-05-18T04:30:45.360000,14.14987612,.0010891,98.7385,145.3717,136.6175,223.5857,0,U,29522,999,818,.4015E-4,.34E-6,0
BADR-4,2006-051A,2026-05-18T01:15:38.668032,1.00272457,.00048,1.9282,81.4168,317.3140,242.2658,0,U,29526,999,5096,0,.15E-5,0
NAVSTAR 59 (USA 192),2006-052A,2026-05-17T00:10:04.759392,2.00556386,.00858681,54.9391,215.2422,90.5552,270.4999,0,U,29601,999,14278,0,.46E-6,0
WILDBLUE-1,2006-054A,2026-05-18T04:33:43.528032,1.00270682,.000132,2.7269,80.8372,328.8782,143.4039,0,U,29643,999,5349,0,-.45E-6,0
LAPAN-TUBSAT,2007-001A,2026-05-18T03:41:38.878080,14.85918505,.0010764,98.1337,136.7021,286.3257,73.6773,0,U,29709,999,4669,.94282E-4,.765E-5,0
THEMIS A,2007-004A,2026-05-17T19:47:22.516224,0.87844352,.8375412,7.9582,112.3464,193.2541,103.1227,0,U,30580,999,4101,-.11161E-1,-.161E-5,0
SKYNET 5A,2007-007B,2026-05-17T23:22:21.548064,1.00270366,.0004226,5.2256,74.0998,352.6598,254.7299,0,U,30794,999,7039,0,-.267E-5,0
THEMIS D,2007-004D,2026-05-17T10:57:53.929152,0.87589339,.83373432,7.4157,81.7858,226.3671,311.1294,0,U,30797,999,4080,0,-.148E-5,0
THEMIS E,2007-004E,2026-05-17T20:55:29.599968,0.88042178,.84462823,6.0131,99.9259,210.0242,203.2798,0,U,30798,999,6565,0,-.12E-5,0
ANIK F3,2007-009A,2026-05-18T04:42:40.491072,1.00270551,.0002492,1.1208,84.1619,324.3464,139.3438,0,U,31102,999,4626,0,.3E-7,0
HAIYANG-1B,2007-010A,2026-05-18T05:15:12.921120,14.31018861,.0012325,98.3487,121.2289,292.8460,67.1422,0,U,31113,999,99634,.30121E-4,.37E-6,0
SAUDISAT 3,2007-012B,2026-05-18T03:12:18.599040,14.71405553,.0013864,98.1441,88.5183,328.0030,32.0334,0,U,31118,999,2332,.31673E-4,.145E-5,0
SAUDICOMSAT 7,2007-012C,2026-05-17T17:48:19.678752,14.66076337,.00544698,98.3764,111.2542,292.4976,67.0466,0,U,31119,999,1797,.62696084E-4,.297E-5,0
SAUDICOMSAT 6,2007-012E,2026-05-17T20:25:39.172512,14.62513786,.00730101,98.4081,104.8088,61.7527,299.1019,0,U,31121,999,1575,.79119167E-4,.364E-5,0
SAUDICOMSAT 5,2007-012H,2026-05-17T16:32:48.321024,14.68119128,.00464885,98.3476,111.9548,220.3821,139.3928,0,U,31124,999,1912,.61033746E-4,.302E-5,0
SAUDICOMSAT 3,2007-012J,2026-05-18T04:17:50.028864,14.70653314,.0039888,98.3130,113.0063,145.2291,215.1533,0,U,31125,999,2041,.73471E-4,.399E-5,0
SAUDICOMSAT 4,2007-012L,2026-05-18T03:51:30.261024,14.64473399,.0063311,98.3969,110.1234,353.4771,6.5600,0,U,31127,999,1689,.80343E-4,.384E-5,0
ASTRA 1L,2007-016A,2026-05-18T04:34:46.852320,1.00269274,.0004933,1.2452,81.7745,347.8253,210.4713,0,U,31306,999,4468,0,-.181E-5,0
GALAXY 17 (G-17),2007-016B,2026-05-18T04:44:04.337952,1.00270564,.0004418,2.8978,80.2598,350.9238,150.7260,0,U,31307,999,6950,0,-.202E-5,0
YAOGAN-2,2007-019A,2026-05-18T01:21:32.120064,14.82625488,.0020896,98.2682,357.6511,14.8983,345.2840,0,U,31490,999,2315,.70718E-4,.513E-5,0
GLOBALSTAR M069,2007-020C,2026-05-18T01:43:36.824736,12.23470044,.0002659,52.0050,337.3637,87.9503,91.7401,0,U,31573,999,87511,-.94463E-4,-.103E-5,0
GLOBALSTAR M072,2007-020D,2026-05-18T02:20:46.786272,11.91658155,.0001352,51.9905,180.3532,243.4755,140.1844,0,U,31574,999,87139,.32368E-3,-.6E-6,0
COSMO-SKYMED 1,2007-023A,2026-05-18T04:34:13.340352,14.96943153,.0001182,97.8855,329.7970,93.4929,266.6427,0,U,31598,999,2530,.13028E-3,.1437E-4,0
TERRASAR-X,2007-026A,2026-05-17T08:46:08.160672,15.19151475,.00016342,97.4456,145.5091,91.8622,268.2800,0,U,31698,999,4854,.25662907E-4,.472E-5,0
COSMOS 2428,2007-029A,2026-05-18T04:43:47.169408,14.12937605,.0007898,70.9397,57.4422,190.7789,169.3164,0,U,31792,999,97391,-.10886E-3,-.251E-5,0
SAR-LUPE 2,2007-030A,2026-05-18T03:45:59.440608,15.46362869,.0012201,98.1026,238.9864,208.7878,151.2697,0,U,31797,999,5229,.26938E-3,.13241E-3,0
WORLDVIEW-1 (WV-1),2007-041A,2026-05-18T03:50:58.543584,15.24556380,.0003602,97.3923,258.3309,137.4662,222.6855,0,U,32060,999,3830,.1633E-3,.395E-4,0
INTELSAT 11 (IS-11),2007-044B,2026-05-18T04:45:59.675904,0.99047106,.000051,3.4886,79.0147,133.2858,352.7351,0,U,32253,999,6815,0,.31E-6,0
WGS F1 (USA 195),2007-046A,2026-05-18T04:59:32.609184,1.00269000,.0000181,0.0650,93.0820,210.2585,324.9636,0,U,32258,999,5203,0,-.263E-5,0
NAVSTAR 60 (USA 196),2007-047A,2026-05-17T19:26:55.436640,2.00556665,.01656329,54.0739,81.3171,86.8137,275.0441,0,U,32260,999,13620,0,-.18E-6,0
GLOBALSTAR M066,2007-048C,2026-05-18T04:26:23.085024,12.30388716,.0004856,51.9558,144.0401,337.8811,101.5749,0,U,32265,999,85653,.29285E-4,-.91E-6,0
COSMOS 2433 [GLONASS-M],2007-052A,2026-05-16T00:08:49.505856,2.13104036,.00015617,65.5957,317.0165,187.3531,172.6516,0,U,32275,999,14437,0,-.28E-6,0
COSMOS 2432 [GLONASS-M],2007-052B,2026-05-17T07:09:31.487904,2.13103202,.00084782,65.6108,317.1008,336.7414,238.5571,0,U,32276,999,14442,0,-.33E-6,0
YAOGAN-3,2007-055A,2026-05-18T04:34:12.883296,14.90657278,.0001862,97.8174,168.3646,97.1469,262.9961,0,U,32289,999,140,.15061E-3,.142E-4,0
SKYNET 5B,2007-056B,2026-05-18T01:15:38.668032,1.00273576,.0003549,5.1779,73.8527,341.9080,223.9943,0,U,32294,999,6789,0,.143E-5,0
ASTRA 4A,2007-057A,2026-05-18T01:31:38.578080,1.00270500,.0002088,0.0241,21.7685,32.0076,209.6887,0,U,32299,999,5134,0,.37E-6,0
COSMO-SKYMED 2,2007-059A,2026-05-18T04:28:22.207296,14.82158829,.0001464,97.8883,322.2199,90.2715,269.8666,0,U,32376,999,99755,.33131E-4,.212E-5,0
RADARSAT-2,2007-061A,2026-05-18T03:50:45.928320,14.29980753,.0001314,98.5779,145.5211,87.6273,272.5060,0,U,32382,999,96166,-.83789E-4,-.26E-5,0
NAVSTAR 61 (USA 199),2007-062A,2026-05-17T20:59:43.585728,2.00558117,.00351369,55.0571,275.3706,163.6491,9.9039,0,U,32384,999,13490,0,-.28E-6,0
HORIZONS-2,2007-063B,2026-05-18T05:16:52.758048,1.00269526,.0003502,2.5261,80.9746,340.4798,179.8851,0,U,32388,999,6751,0,-.25E-5,0
COSMOS 2434 [GLONASS-M],2007-065A,2026-05-18T02:57:19.087776,2.13101438,.0001039,64.3157,192.9296,15.7425,58.3480,0,U,32393,999,14313,0,.69E-6,0
COSMOS 2436 [GLONASS-M],2007-065C,2026-05-13T06:27:21.426336,2.13100439,.00171504,64.3244,193.1651,356.7973,85.8341,0,U,32395,999,14298,0,.72E-6,0
THURAYA-3,2008-001A,2026-05-18T04:10:21.669888,1.00269514,.0001887,5.9407,35.7572,15.7464,345.4372,0,U,32404,999,6719,0,-.3E-5,0
THOR 5,2008-006A,2026-05-17T22:07:38.709120,1.00270495,.00023003,0.0168,271.8532,151.3673,143.5556,0,U,32487,999,6701,0,-.4E-7,0
AMC-14,2008-011A,2026-05-17T05:49:38.529984,1.00349358,.00476094,23.9691,20.8944,4.0710,354.2116,0,U,32708,999,6785,0,.17E-6,0
NAVSTAR 62 (USA 201),2008-012A,2026-05-17T05:25:03.771840,2.00571548,.02104844,54.4922,151.1616,247.4279,110.3724,0,U,32711,999,13313,0,.83E-6,0
DIRECTV 11,2008-013A,2026-05-18T04:04:38.694720,1.00271115,.000029,0.0049,45.1443,313.2285,199.4700,0,U,32729,999,4529,0,-.122E-5,0
ICO G1,2008-016A,2026-05-18T03:56:38.747040,1.00272478,.0002397,5.5331,36.2319,5.6941,160.2432,0,U,32763,999,6624,0,-.17E-5,0
VINASAT-1,2008-018A,2026-05-17T21:50:18.187008,1.00271596,.00013323,0.0099,321.0569,108.6337,265.4481,0,U,32767,999,6628,0,-.323E-5,0
STAR ONE C2,2008-018B,2026-05-18T04:51:09.698976,1.00271237,.0002508,1.1656,82.6915,326.7722,194.2483,0,U,32768,999,6635,0,-.273E-5,0
CARTOSAT-2A,2008-021A,2026-05-18T03:32:24.999648,14.79190931,.0011067,97.7656,187.8787,202.6196,157.4529,0,U,32783,999,97436,.27017E-4,.15E-5,0
CUTE-1.7+APD II (CO-65),2008-021C,2026-05-18T03:35:28.846752,15.09140414,.0010426,97.8269,118.9543,124.7138,235.5074,0,U,32785,999,98066,.22059E-3,.3437E-4,0
CANX-2,2008-021H,2026-05-18T04:18:47.504736,15.05377493,.0011526,97.8621,117.3840,138.4160,221.7945,0,U,32790,999,98029,.12209E-3,.1687E-4,0
SEEDS II (CO-66),2008-021J,2026-05-17T18:24:47.782080,15.31630012,.00048458,97.7520,134.2408,75.1413,285.0364,0,U,32791,999,98263,.35477782E-3,.1076E-3,0
AMOS-3,2008-022A,2026-05-18T01:23:38.853312,1.00460862,.0000917,0.3782,86.5809,70.2599,117.3491,0,U,32794,999,8203,0,.136E-5,0
GALAXY 18 (G-18),2008-024A,2026-05-18T05:14:38.283360,1.00269698,.0002809,0.0550,97.4724,323.0281,131.0704,0,U,32951,999,4555,0,.29E-6,0
YUBILEINY (RS30),2008-025A,2026-05-18T03:51:18.068256,12.43178405,.0020137,82.5071,14.1196,19.5834,340.6015,0,U,32953,999,81596,.59657E-3,.93E-6,0
COSMOS 2437,2008-025B,2026-05-18T04:49:15.226752,12.42758887,.0021394,82.5053,16.1108,36.6381,111.4422,0,U,32954,999,81564,.56767E-3,.88E-6,0
COSMOS 2438,2008-025C,2026-05-18T04:21:50.348736,12.43368236,.0021749,82.5052,11.5045,12.4245,347.7367,0,U,32955,999,81610,-.73527E-5,.9E-7,0
COSMOS 2439,2008-025D,2026-05-18T03:36:46.564416,12.43069763,.0021552,82.5104,16.4696,22.8647,337.3388,0,U,32956,999,81598,.77137E-3,.117E-5,0
FENGYUN 3A,2008-026A,2026-05-18T02:12:05.380416,14.19564236,.0008041,98.6875,79.4904,208.5360,151.5377,0,U,32958,999,93113,.40157E-4,.41E-6,0
ZHONGXING-9,2008-028A,2026-05-18T04:50:21.612192,1.00270100,.0005217,0.6916,85.6815,304.9793,10.2211,0,U,33051,999,6573,0,-.245E-5,0
FGRST (GLAST),2008-029A,2026-05-18T02:33:50.793696,15.23762109,.0008072,25.5824,53.3133,333.5475,26.4651,0,U,33053,999,99124,.75774E-4,.2211E-4,0
SKYNET 5C,2008-030A,2026-05-18T01:47:38.461344,1.00271666,.0003638,3.7131,77.3816,343.9952,183.5332,0,U,33055,999,6565,0,-.136E-5,0
TURKSAT 3A,2008-030B,2026-05-17T23:54:38.672352,1.00269066,.0004962,0.0625,88.1751,320.3609,227.8163,0,U,33056,999,5205,0,.151E-5,0
INTELSAT 25 (IS-25),2008-034A,2026-05-17T22:26:38.574816,0.99170450,.0001495,2.6311,80.6536,347.0985,40.5759,0,U,33153,999,6539,0,.35E-6,0
ECHOSTAR 11,2008-035A,2026-05-18T04:34:38.345376,1.00271131,.0002426,0.9284,84.4668,307.4769,162.7972,0,U,33207,999,5091,0,-.54E-6,0
SUPERBIRD-C2,2008-038A,2026-05-17T21:51:25.579008,1.00270241,.0005189,2.2840,81.6174,14.3793,243.4799,0,U,33274,999,10542,0,-.301E-5,0
INMARSAT 4-F3,2008-039A,2026-05-17T15:02:53.083392,1.00271840,.00030494,4.2680,31.5177,29.5556,301.9764,0,U,33278,999,4623,0,-.136E-5,0
HUANJING 1A (HJ-1A),2008-041A,2026-05-18T05:27:53.523648,14.83911644,.0017519,97.6670,125.2283,234.6907,125.2670,0,U,33320,999,95396,.18908E-4,.106E-5,0
HUANJING 1B (HJ-1B),2008-041B,2026-05-18T04:24:08.134272,14.83259673,.0034804,97.6507,128.4473,282.8325,76.9002,0,U,33321,999,95396,.44927E-4,.318E-5,0
GEOEYE 1,2008-042A,2026-05-18T03:53:33.660096,14.64694077,.0005003,98.1240,212.4731,142.4198,217.7356,0,U,33331,999,94575,.6075E-4,.276E-5,0
NIMIQ 4,2008-044A,2026-05-18T05:29:59.761824,1.00273104,.0002223,0.0161,307.2819,93.8975,195.2495,0,U,33373,999,6468,0,-.217E-5,0
GALAXY 19 (G-19),2008-045A,2026-05-18T04:04:38.694720,1.00271197,.0002536,0.0672,97.3495,326.1720,136.5056,0,U,33376,999,6460,0,-.135E-5,0
THEOS,2008-049A,2026-05-18T03:59:02.902848,14.20127286,.0001384,98.5590,196.4209,89.4359,270.6977,0,U,33396,999,91370,-.10355E-3,-.263E-5,0
SHIJIAN-6 03A (SJ-6 03A),2008-053A,2026-05-18T05:37:33.437856,15.16840344,.0013009,97.8423,170.5185,113.4415,246.8186,0,U,33408,999,95842,.25444E-3,.4942E-4,0
SHIJIAN-6 03B (SJ-6 03B),2008-053B,2026-05-18T05:35:00.097728,15.04215505,.0020717,97.8589,157.6290,137.4575,222.8259,0,U,33409,999,95824,.50188E-4,.635E-5,0
COSMO-SKYMED 3,2008-054A,2026-05-18T04:39:58.356288,15.06745701,.001614,97.8317,356.2672,14.8971,345.2727,0,U,33412,999,95242,.16011E-3,.2321E-4,0
SHIYAN-3 (SY-3),2008-056A,2026-05-18T01:24:33.948000,14.30791357,.0012849,98.6085,164.8944,218.8881,141.1379,0,U,33433,999,91449,.41622E-4,.65E-6,0
CHUANGXIN 1-02 (CX-1-02),2008-056B,2026-05-18T05:07:30.141984,14.30146337,.0013306,98.6149,164.7766,224.9572,135.0534,0,U,33434,999,91433,.17747E-4,.2E-7,0
ASTRA 1M,2008-057A,2026-05-18T01:15:38.668032,1.00271935,.0004318,0.2193,81.5544,10.0039,182.4643,0,U,33436,999,4543,0,.125E-5,0
YAOGAN-4,2008-061A,2026-05-18T01:52:15.343104,14.83137707,.0014586,97.9303,71.8136,163.1197,197.0505,0,U,33446,999,94120,.73956E-4,.55E-5,0
EUTELSAT HOTBIRD 13C,2008-065A,2026-05-18T04:22:38.724096,1.00271921,.0003777,2.8744,79.5269,336.9355,194.7923,0,U,33459,999,4704,0,-.279E-5,0
GOSAT (IBUKI),2009-002A,2026-05-18T01:40:50.971296,14.67543086,.0001637,98.0857,249.5336,102.4827,257.6561,0,U,33492,999,92704,.44397E-4,.204E-5,0
STARS (KUKAI),2009-002G,2026-05-18T02:42:41.051232,14.95520124,.000691,98.1537,84.2030,269.6690,90.3738,0,U,33498,999,93398,.22926E-3,.2478E-4,0
KKS-1 (KISEKI),2009-002H,2026-05-18T03:58:46.924032,14.83037456,.0008755,98.1194,60.1339,36.3723,323.8083,0,U,33499,999,93174,.1055E-3,.803E-5,0
EXPRESS-AM44,2009-007A,2026-05-17T21:09:35.747136,1.00270967,.00041285,3.3856,78.7485,336.5262,126.7076,0,U,33595,999,5198,0,-.84E-6,0
NSS-9,2009-008A,2026-05-17T20:22:10.295328,1.00270707,.00021785,1.1842,82.9002,320.8792,320.3779,0,U,33749,999,6321,0,.77E-6,0
TELSTAR 11N,2009-009A,2026-05-18T05:21:47.707776,1.00270312,.0002254,0.0167,319.2952,78.0885,241.4312,0,U,34111,999,4594,0,-.247E-5,0
NAVSTAR 63 (USA 203),2009-014A,2026-05-16T02:55:50.660832,2.00553541,.0144246,54.4876,211.9410,61.5679,283.2279,0,U,34661,999,12563,0,.51E-6,0
WGS F2 (USA 204),2009-017A,2026-05-18T04:50:51.642240,1.00270965,.0001109,0.0172,325.0995,269.9320,131.1186,0,U,34713,999,4531,0,.72E-6,0
SES-7 (PROTOSTAR 2),2009-027A,2026-05-17T21:43:33.833280,1.00269394,.00007745,0.0798,82.9863,280.4429,306.3203,0,U,34941,999,6232,0,-.339E-5,0
MEASAT-3A,2009-032A,2026-05-17T22:08:38.816736,1.00270690,.0003409,0.0483,54.1958,357.5296,316.0500,0,U,35362,999,772,0,-.106E-5,0
GOES 14,2009-033A,2026-05-17T21:54:51.617952,1.00117134,.000158,1.6132,83.3765,336.3209,303.5050,0,U,35491,999,628,0,-.148E-5,0
FM-5,2009-034A,2026-05-18T03:56:38.747040,1.00270903,.0000777,0.0128,289.7149,342.4913,296.6633,0,U,35493,999,4634,0,-.196E-5,0
TERRESTAR-1,2009-035A,2026-05-18T04:33:43.560864,1.00272706,.0002814,5.1673,48.8078,7.0924,137.3843,0,U,35496,999,6183,0,-.54E-6,0
COSMOS 2451,2009-036A,2026-05-18T04:18:09.459360,12.40870140,.0005538,82.4845,110.9815,280.7439,79.3016,0,U,35498,999,76392,.12399E-3,.26E-6,0
COSMOS 2453,2009-036C,2026-05-18T04:04:27.346944,12.41519193,.0005735,82.4850,106.5512,226.9930,133.0669,0,U,35500,999,76425,-.70315E-4,0,0
DEIMOS-1,2009-041A,2026-05-18T04:57:20.704896,14.75202054,.0000593,97.7366,296.7398,30.7532,329.3712,0,U,35681,999,90246,.24927E-4,.121E-5,0
DUBAISAT-1,2009-041B,2026-05-18T02:33:45.823104,14.75068000,.0010864,98.0010,271.7024,160.7202,199.4420,0,U,35682,999,90066,.93732E-4,.581E-5,0
UK-DMC 2,2009-041C,2026-05-18T04:39:30.302208,14.75974339,.000165,97.8792,273.9020,79.3645,280.7750,0,U,35683,999,90214,.30152E-4,.158E-5,0
APRIZESAT 4,2009-041D,2026-05-18T04:22:13.764000,14.83831966,.0044451,98.1416,212.9050,60.0019,300.5594,0,U,35684,999,90691,.63234E-4,.474E-5,0
NANOSAT 1B,2009-041E,2026-05-18T03:08:19.926816,14.92960683,.0048168,98.1131,255.8807,263.1837,96.3899,0,U,35685,999,90993,.11144E-3,.1118E-4,0
APRIZESAT 3,2009-041F,2026-05-18T04:54:40.323168,14.96130208,.0062045,98.2026,290.0019,165.1191,195.1874,0,U,35686,999,91189,.57581E-4,.604E-5,0
ASIASAT 5,2009-042A,2026-05-18T04:50:21.612192,1.00271819,.0001673,0.0447,93.9822,310.5926,4.4040,0,U,35696,999,6140,0,-.303E-5,0
NAVSTAR 64 (USA 206),2009-043A,2026-05-17T17:20:54.475872,2.00555780,.00533915,56.1919,28.6484,82.0019,288.9209,0,U,35752,999,12275,0,-.73E-6,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-05-17T21:50:18.187008,1.00269870,.00011303,0.0500,89.4450,225.2018,20.6066,0,U,35755,999,6130,0,-.322E-5,0
OPTUS D3,2009-044B,2026-05-17T20:14:33.525312,1.00269717,.00029911,0.8569,270.3370,144.6797,280.3035,0,U,35756,999,6126,0,-.14E-5,0
NIMIQ 5,2009-050A,2026-05-18T04:48:30.563136,1.00270811,.0002761,0.0364,83.9737,337.5620,173.7956,0,U,35873,999,6104,0,-.253E-5,0
OCEANSAT-2,2009-051A,2026-05-18T05:55:34.651776,13.99650222,.0014901,98.2301,128.0892,326.3136,33.7082,0,U,35931,999,87514,.17532E-3,.219E-5,0
SWISSCUBE,2009-051B,2026-05-18T04:49:43.026816,14.62417348,.0005837,98.4055,45.5658,316.1214,43.9522,0,U,35932,999,88477,.12997E-3,.608E-5,0
BEESAT-1,2009-051C,2026-05-17T23:45:15.295968,14.61665995,.00046749,98.3984,45.0490,336.1403,23.9580,0,U,35933,999,88477,.11590044E-3,.528E-5,0
ITUPSAT1,2009-051E,2026-05-18T00:32:47.903424,14.60390489,.0007081,98.4069,44.3063,343.1047,16.9915,0,U,35935,999,88433,.11087E-3,.488E-5,0
AMAZONAS 2,2009-054A,2026-05-16T11:12:30.210048,1.00221129,.00045329,1.7333,83.3796,37.9482,220.0833,0,U,35942,999,6086,0,-.27E-5,0
COMSATBW-1,2009-054B,2026-05-18T05:04:38.650080,1.00270820,.0003011,0.0619,92.9526,327.2054,314.9087,0,U,35943,999,6100,0,.29E-6,0
WORLDVIEW-2 (WV-2),2009-055A,2026-05-18T04:08:25.162080,14.37935021,.0003409,98.4682,212.0410,322.3637,37.7311,0,U,35946,999,87133,.41988E-4,.83E-6,0
DMSP 5D-3 F18 (USA 210),2009-057A,2026-05-18T03:46:33.407904,14.14878589,.0010729,98.9028,118.9946,342.7361,17.3446,0,U,35951,999,85534,.11007E-3,.168E-5,0
